docid,unique_id,relation_selected,score,verb1,verb2,eiid1,eiid2,relation,model_name,ccr,scr
nyt_20130321_sarcozy,e13-e6,BEFORE,6,accepting,said,e6,e13,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e13-e7,BEFORE,6,alleged,said,e7,e13,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e13-e8,BEFORE,9,called,said,e8,e13,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e13-e9,BEFORE,7,decision,said,e9,e13,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e14-e15,BEFORE,1,appeal,ruling,e14,e15,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e14-e2,BEFORE,5,face,appeal,e2,e14,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e14-e21,BEFORE,1,investigation,appeal,e21,e14,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e14-e3,BEFORE,3,abused,appeal,e3,e14,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e14-e4,BEFORE,3,get,appeal,e4,e14,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e14-e5,BEFORE,6,denied,appeal,e5,e14,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e14-e6,BEFORE,6,accepting,appeal,e6,e14,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e14-e7,BEFORE,6,alleged,appeal,e7,e14,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e14-e8,BEFORE,9,called,appeal,e8,e14,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e14-e9,BEFORE,7,decision,appeal,e9,e14,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e15-e16,BEFORE,10,ruling,mean,e15,e16,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e15-e17,BEFORE,9,ruling,lost,e15,e17,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e15-e18,BEFORE,9,ruling,bid,e15,e18,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e15-e19,BEFORE,9,ruling,stand,e15,e19,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e15-e2,BEFORE,5,face,ruling,e2,e15,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e15-e20,BEFORE,9,ruling,trial,e15,e20,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e15-e21,BEFORE,1,investigation,ruling,e21,e15,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e15-e3,BEFORE,3,abused,ruling,e3,e15,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e15-e4,BEFORE,3,get,ruling,e4,e15,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e15-e5,BEFORE,5,denied,ruling,e5,e15,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e15-e6,BEFORE,5,accepting,ruling,e6,e15,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e15-e7,BEFORE,3,alleged,ruling,e7,e15,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e16-e17,BEFORE,10,mean,lost,e16,e17,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e16-e18,BEFORE,9,mean,bid,e16,e18,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e16-e19,BEFORE,9,mean,stand,e16,e19,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e16-e2,BEFORE,5,face,mean,e2,e16,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e16-e20,BEFORE,9,mean,trial,e16,e20,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e16-e21,BEFORE,1,investigation,mean,e21,e16,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e16-e3,BEFORE,3,abused,mean,e3,e16,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e16-e4,BEFORE,3,get,mean,e4,e16,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e16-e5,BEFORE,5,denied,mean,e5,e16,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e16-e6,BEFORE,5,accepting,mean,e6,e16,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e16-e7,BEFORE,3,alleged,mean,e7,e16,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e17-e18,BEFORE,3,lost,bid,e17,e18,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e17-e19,BEFORE,9,lost,stand,e17,e19,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e17-e2,BEFORE,5,face,lost,e2,e17,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e17-e20,BEFORE,9,lost,trial,e17,e20,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e17-e21,BEFORE,1,investigation,lost,e21,e17,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e17-e3,BEFORE,3,abused,lost,e3,e17,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e17-e4,BEFORE,3,get,lost,e4,e17,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e17-e5,BEFORE,5,denied,lost,e5,e17,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e17-e6,BEFORE,5,accepting,lost,e6,e17,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e17-e7,BEFORE,3,alleged,lost,e7,e17,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e18-e19,BEFORE,10,bid,stand,e18,e19,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e18-e2,BEFORE,5,face,bid,e2,e18,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e18-e20,BEFORE,9,bid,trial,e18,e20,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e18-e21,BEFORE,1,investigation,bid,e21,e18,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e18-e3,BEFORE,3,abused,bid,e3,e18,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e18-e4,BEFORE,3,get,bid,e4,e18,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e18-e5,BEFORE,5,denied,bid,e5,e18,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e18-e6,BEFORE,5,accepting,bid,e6,e18,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e18-e7,BEFORE,3,alleged,bid,e7,e18,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e19-e2,BEFORE,5,face,stand,e2,e19,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e19-e21,BEFORE,1,investigation,stand,e21,e19,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e19-e3,BEFORE,3,abused,stand,e3,e19,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e19-e4,BEFORE,3,get,stand,e4,e19,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e19-e5,BEFORE,5,denied,stand,e5,e19,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e19-e6,BEFORE,5,accepting,stand,e6,e19,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e19-e7,BEFORE,3,alleged,stand,e7,e19,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e2-e20,BEFORE,5,face,trial,e2,e20,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e2-e21,BEFORE,3,face,investigation,e2,e21,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e2-e21,EQUAL,1,face,investigation,e2,e21,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e2-e23,BEFORE,1,face,crime,e2,e23,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e2-e3,BEFORE,4,face,abused,e2,e3,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e2-e4,BEFORE,5,face,get,e2,e4,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e2-e5,BEFORE,9,face,denied,e2,e5,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e2-e6,BEFORE,9,face,accepting,e2,e6,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e2-e7,BEFORE,9,face,alleged,e2,e7,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e2-e8,BEFORE,6,face,called,e2,e8,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e2-e9,BEFORE,6,face,decision,e2,e9,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e20-e21,BEFORE,1,investigation,trial,e21,e20,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e20-e3,BEFORE,3,abused,trial,e3,e20,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e20-e4,BEFORE,3,get,trial,e4,e20,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e20-e5,BEFORE,5,denied,trial,e5,e20,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e20-e6,BEFORE,5,accepting,trial,e6,e20,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e20-e7,BEFORE,3,alleged,trial,e7,e20,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e21-e23,BEFORE,6,investigation,crime,e21,e23,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e21-e3,EQUAL,1,investigation,abused,e21,e3,EQUAL,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e21-e4,BEFORE,1,investigation,get,e21,e4,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e21-e5,BEFORE,1,investigation,denied,e21,e5,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e21-e6,BEFORE,1,investigation,accepting,e21,e6,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e21-e7,BEFORE,1,investigation,alleged,e21,e7,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e21-e8,BEFORE,1,investigation,called,e21,e8,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e21-e9,BEFORE,1,investigation,decision,e21,e9,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e23-e3,BEFORE,1,abused,crime,e3,e23,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e23-e4,BEFORE,1,get,crime,e4,e23,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e3-e4,BEFORE,4,abused,get,e3,e4,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e3-e5,BEFORE,10,abused,denied,e3,e5,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e3-e6,BEFORE,9,abused,accepting,e3,e6,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e3-e7,BEFORE,9,abused,alleged,e3,e7,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e3-e8,BEFORE,6,abused,called,e3,e8,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e3-e9,BEFORE,6,abused,decision,e3,e9,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e4-e5,BEFORE,8,get,denied,e4,e5,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e4-e6,BEFORE,8,get,accepting,e4,e6,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e4-e7,BEFORE,8,get,alleged,e4,e7,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e4-e8,BEFORE,6,get,called,e4,e8,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e4-e9,BEFORE,6,get,decision,e4,e9,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e5-e6,BEFORE,1,denied,accepting,e5,e6,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e5-e7,BEFORE,4,denied,alleged,e5,e7,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e5-e8,BEFORE,6,denied,called,e5,e8,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e5-e9,BEFORE,6,denied,decision,e5,e9,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e6-e7,BEFORE,4,accepting,alleged,e6,e7,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e6-e8,BEFORE,6,accepting,called,e6,e8,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e6-e9,BEFORE,6,accepting,decision,e6,e9,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e7-e8,BEFORE,9,alleged,called,e7,e8,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e7-e9,BEFORE,8,alleged,decision,e7,e9,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e8-e9,BEFORE,10,called,decision,e8,e9,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_women_senate,e1-e2,BEFORE,5,vote,slipped,e1,e2,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e1-e3,BEFORE,5,vote,savor,e1,e3,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e10-e8,BEFORE,2,begun,said,e8,e10,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e10-e9,BEFORE,5,stuck,said,e9,e10,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e11-e12,BEFORE,4,became,sworn,e11,e12,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e11-e13,BEFORE,2,became,remain,e11,e13,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e12-e13,BEFORE,3,sworn,remain,e12,e13,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e14-e15,BEFORE,5,dispenses,dominated,e14,e15,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e16-e17,BEFORE,5,charged,shaping,e16,e17,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e16-e18,BEFORE,2,charged,battle,e16,e18,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e17-e18,BEFORE,5,shaping,battle,e17,e18,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e19-e20,BEFORE,5,pass,led,e19,e20,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e19-e21,BEFORE,1,pass,presides,e19,e21,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e2-e3,BEFORE,5,slipped,savor,e2,e3,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e2-e4,BEFORE,5,slipped,sat,e2,e4,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e2-e5,BEFORE,1,slipped,cast,e2,e5,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e2-e6,BEFORE,1,slipped,marched,e2,e6,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e20-e21,BEFORE,5,led,presides,e20,e21,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e21-e22,BEFORE,2,presides,shepherded,e21,e22,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e22-e23,BEFORE,3,shepherded,growing,e22,e23,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e22-e24,BEFORE,1,shepherded,said,e22,e24,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e22-e25,BEFORE,1,shepherded,growing,e22,e25,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e23-e24,BEFORE,4,growing,said,e23,e24,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e23-e25,BEFORE,2,growing,growing,e23,e25,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e24-e25,BEFORE,5,said,growing,e24,e25,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e25-e26,BEFORE,4,growing,started,e25,e26,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e26-e27,BEFORE,5,started,have,e26,e27,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e29-e30,BEFORE,5,hold,changing,e29,e30,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e29-e31,BEFORE,2,hold,pushing,e29,e31,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e3-e4,BEFORE,4,savor,sat,e3,e4,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e3-e6,BEFORE,1,savor,marched,e3,e6,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e30-e31,BEFORE,5,changing,pushing,e30,e31,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e32-e33,BEFORE,5,want,generalize,e32,e33,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e36-e37,BEFORE,5,said,think,e36,e37,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e36-e38,BEFORE,1,said,have,e36,e38,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e37-e38,BEFORE,5,think,have,e37,e38,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e38-e39,BEFORE,4,have,impact,e38,e39,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e4-e5,BEFORE,3,sat,cast,e4,e5,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e4-e6,BEFORE,5,sat,marched,e4,e6,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e4-e7,BEFORE,1,sat,told,e4,e7,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e40-e41,BEFORE,5,begun,crack,e40,e41,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e40-e42,BEFORE,2,begun,forming,e40,e42,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e41-e42,BEFORE,5,crack,forming,e41,e42,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e43-e44,BEFORE,5,led,repeal,e43,e44,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e44-e47,BEFORE,4,repeal,allowing,e44,e47,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e47-e48,BEFORE,5,allowing,serve,e47,e48,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e49-e50,BEFORE,5,split,voted,e49,e50,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e49-e51,BEFORE,2,split,reauthorize,e49,e51,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e5-e6,BEFORE,3,cast,marched,e5,e6,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e50-e51,BEFORE,5,voted,reauthorize,e50,e51,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e6-e7,BEFORE,5,marched,told,e6,e7,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e7-e8,BEFORE,1,told,begun,e7,e8,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130321_women_senate,e8-e9,BEFORE,5,begun,stuck,e8,e9,BEFORE,gemini-1.5-pro,0.19101123595505617,1.0
nyt_20130322_strange_computer,e1-e2,BEFORE,5,deployed,taking,e1,e2,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e10-e11,EQUAL,4,upgrade,becoming,e10,e11,EQUAL,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e10-e9,BEFORE,5,confident,upgrade,e9,e10,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e11-e12,BEFORE,5,becoming,use,e11,e12,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e11-e9,BEFORE,5,confident,becoming,e9,e11,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e12-e9,BEFORE,1,confident,use,e9,e12,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e14-e15,BEFORE,5,say,prove,e14,e15,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e15-e16,BEFORE,5,prove,solved,e15,e16,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e18-e19,BEFORE,2,performs,expect,e18,e19,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e18-e20,BEFORE,5,performs,used,e18,e20,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e18-e21,BEFORE,5,performs,supercharge,e18,e21,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e18-e22,BEFORE,5,performs,solving,e18,e22,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e19-e20,BEFORE,2,expect,used,e19,e20,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e19-e21,BEFORE,1,expect,supercharge,e19,e21,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e19-e22,BEFORE,1,expect,solving,e19,e22,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e20-e21,EQUAL,4,used,supercharge,e20,e21,EQUAL,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e20-e23,BEFORE,4,used,done,e20,e23,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e21-e23,BEFORE,3,supercharge,done,e21,e23,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e22-e23,BEFORE,5,solving,done,e22,e23,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e24-e25,BEFORE,5,said,use,e24,e25,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e25-e26,BEFORE,5,use,create,e25,e26,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e25-e27,BEFORE,5,use,test,e25,e27,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e26-e27,EQUAL,4,create,test,e26,e27,EQUAL,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e28-e29,BEFORE,5,tell,react,e28,e29,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e29-e30,BEFORE,5,react,burst,e29,e30,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e29-e31,BEFORE,5,react,pulse,e29,e31,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e30-e31,EQUAL,5,burst,pulse,e30,e31,EQUAL,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e30-e33,BEFORE,2,burst,determine,e30,e33,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e31-e33,BEFORE,2,pulse,determine,e31,e33,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e6-e7,BEFORE,5,working,develop,e6,e7,BEFORE,gemini-1.5-pro,0.05,1.0
nyt_20130322_strange_computer,e8-e9,BEFORE,5,bought,confident,e8,e9,BEFORE,gemini-1.5-pro,0.05,1.0
